group,atom,ori,fsr
Nonmetal,H,0.1299003305,0.1279072156
Nonmetal,H,0.1474161471,0.1350660087
Nonmetal,H,0.1190161477,0.0909455501
Nonmetal,H,0.101053396,0.0994735742
Nonmetal,H,0.1474161471,0.1279072156
Nonmetal,H,0.1474161471,0.1279072156
Nonmetal,H,0.1190161477,0.0909455501
Nonmetal,H,0.1102847245,0.0909455501
Nonmetal,H,0.1474161471,0.1279072156
Nonmetal,H,0.1474161471,0.1279072156
Nonmetal,H,0.101053396,0.0994735742
Nonmetal,H,0.1102847245,0.0994735742
Nonmetal,H,0.1399664017,0.1199240475
Nonmetal,H,0.1399664017,0.1279072156
Nonmetal,H,0.1190161477,0.0909455501
Nonmetal,H,0.1102847245,0.0994735742
Nonmetal,H,0.1399664017,0.1279072156
Nonmetal,H,0.1399664017,0.1279072156
Nonmetal,H,0.1102847245,0.0909455501
Nonmetal,H,0.101053396,0.0909455501
Nonmetal,H,0.1399664017,0.1199240475
Nonmetal,H,0.1474161471,0.1199240475
Nonmetal,H,0.1190161477,0.0994735742
Nonmetal,H,0.1102847245,0.0994735742
Nonmetal,H,0.1399664017,0.1279072156
Nonmetal,H,0.1399664017,0.1279072156
Nonmetal,H,0.0912693715,0.0909455501
Nonmetal,H,0.1190161477,0.0909455501
Nonmetal,H,0.1399664017,0.1279072156
Nonmetal,H,0.1299003305,0.1199240475
Nonmetal,H,0.101053396,0.0994735742
Nonmetal,H,0.1102847245,0.0909455501
Nonmetal,H,0.1399664017,0.1199240475
Nonmetal,H,0.1399664017,0.1279072156
Nonmetal,H,0.1102847245,0.0994735742
Nonmetal,H,0.1102847245,0.0994735742
Nonmetal,H,0.1399664017,0.0994735742
Nonmetal,H,0.1399664017,0.0994735742
Nonmetal,H,0.1102847245,0.1096185779
Nonmetal,H,0.1102847245,0.1096185779
Nonmetal,H,0.1399664017,0.1096185779
Nonmetal,H,0.1399664017,0.1096185779
Nonmetal,H,0.1190161477,0.1096185779
Nonmetal,H,0.1190161477,0.0994735742
Nonmetal,H,0.1190161477,0.1199240475
Nonmetal,H,0.1102847245,0.1199240475
Nonmetal,H,0.1102847245,0.1096185779
Nonmetal,H,0.1190161477,0.1096185779
Nonmetal,H,0.1190161477,0.0994735742
Nonmetal,H,0.1190161477,0.1096185779
Nonmetal,H,0.1299003305,0.1199240475
Nonmetal,H,0.1299003305,0.1096185779
Nonmetal,H,0.1299003305,0.0994735742
Nonmetal,H,0.1190161477,0.1096185779
Nonmetal,H,0.1102847245,0.0994735742
Nonmetal,H,0.1190161477,0.0994735742
Nonmetal,H,0.1299003305,0.1096185779
Nonmetal,H,0.1299003305,0.1096185779
Nonmetal,H,0.1190161477,0.1096185779
Nonmetal,H,0.1299003305,0.1096185779
Nonmetal,H,0.1299003305,0.1199240475
Nonmetal,H,0.1190161477,0.1096185779
Nonmetal,H,0.101053396,0.1199240475
Nonmetal,H,0.1190161477,0.1199240475
Nonmetal,H,0.1299003305,0.1096185779
Nonmetal,H,0.1190161477,0.1096185779
Nonmetal,H,0.1190161477,0.1096185779
Nonmetal,H,0.1399664017,0.1096185779
Nonmetal,H,0.1399664017,0.1096185779
Nonmetal,H,0.1399664017,0.1199240475
Nonmetal,H,0.1299003305,0.1096185779
Nonmetal,H,0.1299003305,0.0994735742
Nonmetal,H,0.1190161477,0.0994735742
Nonmetal,H,0.1190161477,0.0994735742
Nonmetal,H,0.1190161477,0.1096185779
Nonmetal,H,0.1399664017,0.0909455501
Nonmetal,H,0.1299003305,0.1279072156
Nonmetal,H,0.1190161477,0.1279072156
Nonmetal,H,0.1190161477,0.0994735742
Nonmetal,H,0.1190161477,0.0994735742
Nonmetal,H,0.1102847245,0.1279072156
Nonmetal,H,0.1299003305,0.1279072156
Nonmetal,H,0.1299003305,0.0909455501
Nonmetal,H,0.1102847245,0.0994735742
Nonmetal,H,0.1399664017,0.1279072156
Nonmetal,H,0.1399664017,0.1279072156
Nonmetal,H,0.1102847245,0.0909455501
Nonmetal,H,0.1102847245,0.0909455501
Nonmetal,H,0.1299003305,0.1279072156
Nonmetal,H,0.1474161471,0.1350660087
Nonmetal,H,0.1190161477,0.0909455501
Nonmetal,H,0.101053396,0.0994735742
Nonmetal,H,0.1474161471,0.1279072156
Nonmetal,H,0.1474161471,0.1279072156
Nonmetal,H,0.1190161477,0.0909455501
Nonmetal,H,0.1102847245,0.0909455501
Nonmetal,H,0.1474161471,0.1279072156
Nonmetal,H,0.1474161471,0.1279072156
Nonmetal,H,0.101053396,0.0994735742
Nonmetal,H,0.1102847245,0.0994735742
Nonmetal,H,0.1399664017,0.1199240475
Nonmetal,H,0.1399664017,0.1279072156
Nonmetal,H,0.1190161477,0.0909455501
Nonmetal,H,0.1102847245,0.0994735742
Nonmetal,H,0.1399664017,0.1279072156
Nonmetal,H,0.1399664017,0.1279072156
Nonmetal,H,0.1102847245,0.0909455501
Nonmetal,H,0.101053396,0.0909455501
Nonmetal,H,0.1399664017,0.1199240475
Nonmetal,H,0.1474161471,0.1199240475
Nonmetal,H,0.1190161477,0.0994735742
Nonmetal,H,0.1102847245,0.0994735742
Nonmetal,H,0.1399664017,0.1279072156
Nonmetal,H,0.1399664017,0.1279072156
Nonmetal,H,0.0912693715,0.0909455501
Nonmetal,H,0.1190161477,0.0909455501
Nonmetal,H,0.1399664017,0.1279072156
Nonmetal,H,0.1299003305,0.1199240475
Nonmetal,H,0.101053396,0.0994735742
Nonmetal,H,0.1102847245,0.0909455501
Nonmetal,H,0.1399664017,0.1199240475
Nonmetal,H,0.1399664017,0.1279072156
Nonmetal,H,0.1102847245,0.0994735742
Nonmetal,H,0.101053396,0.0994735742
Nonmetal,H,0.1399664017,0.0994735742
Nonmetal,H,0.1399664017,0.0994735742
Nonmetal,H,0.1102847245,0.1096185779
Nonmetal,H,0.1102847245,0.1096185779
Nonmetal,H,0.1399664017,0.1096185779
Nonmetal,H,0.1399664017,0.1096185779
Nonmetal,H,0.1190161477,0.1096185779
Nonmetal,H,0.1190161477,0.0994735742
Nonmetal,H,0.1190161477,0.1199240475
Nonmetal,H,0.1102847245,0.1199240475
Nonmetal,H,0.1190161477,0.1096185779
Nonmetal,H,0.1190161477,0.0994735742
Nonmetal,H,0.1299003305,0.0994735742
Nonmetal,H,0.1190161477,0.1096185779
Nonmetal,H,0.1299003305,0.1199240475
Nonmetal,H,0.1299003305,0.1096185779
Nonmetal,H,0.1299003305,0.0994735742
Nonmetal,H,0.1190161477,0.1096185779
Nonmetal,H,0.1102847245,0.0994735742
Nonmetal,H,0.1190161477,0.0994735742
Nonmetal,H,0.1299003305,0.1096185779
Nonmetal,H,0.1299003305,0.1096185779
Nonmetal,H,0.1190161477,0.1096185779
Nonmetal,H,0.1299003305,0.1096185779
Nonmetal,H,0.1299003305,0.1199240475
Nonmetal,H,0.1190161477,0.1096185779
Nonmetal,H,0.101053396,0.1199240475
Nonmetal,H,0.1190161477,0.1199240475
Nonmetal,H,0.1299003305,0.1096185779
Nonmetal,H,0.1190161477,0.1096185779
Nonmetal,H,0.1190161477,0.1096185779
Nonmetal,H,0.1399664017,0.1096185779
Nonmetal,H,0.1399664017,0.1096185779
Nonmetal,H,0.1399664017,0.1199240475
Nonmetal,H,0.1299003305,0.1096185779
Nonmetal,H,0.1299003305,0.0994735742
Nonmetal,H,0.1190161477,0.0994735742
Nonmetal,H,0.1190161477,0.0994735742
Nonmetal,H,0.1190161477,0.1096185779
Nonmetal,C,0.1399664017,0.0483889261
Nonmetal,C,0.1299003305,-0.189262427
Nonmetal,C,0.1190161477,0.0909455501
Nonmetal,C,0.1190161477,-0.189262427
Nonmetal,C,0.1190161477,0.0280101067
Nonmetal,C,0.1102847245,0.0587441399
Nonmetal,C,0.1299003305,-0.2171610346
Nonmetal,C,0.1190161477,0.1096185779
Nonmetal,C,0.0801136345,-0.2171610346
Nonmetal,C,-0.1705168314,0.0429051535
Nonmetal,C,0.101053396,0.0280101067
Nonmetal,C,-0.1617571322,-0.189262427
Nonmetal,C,0.0409471074,0.0994735742
Nonmetal,C,0.0701181261,-0.2100916555
Nonmetal,C,-0.1911429738,0.0483889261
Nonmetal,C,0.1299003305,0.0429051535
Nonmetal,C,-0.1794368821,-0.1989385309
Nonmetal,C,0.0912693715,0.0994735742
Nonmetal,C,0.0409471074,-0.1989385309
Nonmetal,C,-0.1705168314,0.0483889261
Nonmetal,C,0.1102847245,0.0483889261
Nonmetal,C,-0.1794368821,-0.1989385309
Nonmetal,C,0.0912693715,0.0994735742
Nonmetal,C,0.0701181261,-0.1989385309
Nonmetal,C,-0.1705168314,0.0191035978
Nonmetal,C,0.1190161477,0.0762691075
Nonmetal,C,-0.1794368821,-0.2100916555
Nonmetal,C,0.0701181261,0.0994735742
Nonmetal,C,0.0604962961,-0.1989385309
Nonmetal,C,-0.1705168314,0.0191035978
Nonmetal,C,0.1190161477,0.0429051535
Nonmetal,C,-0.1617571322,-0.1989385309
Nonmetal,C,0.0604962961,0.1096185779
Nonmetal,C,0.101053396,-0.2100916555
Nonmetal,C,-0.1705168314,0.0483889261
Nonmetal,C,0.1102847245,-0.0096092024
Nonmetal,C,-0.1617571322,-0.1727761267
Nonmetal,C,0.0409471074,0.0909455501
Nonmetal,C,0.0604962961,-0.2171610346
Nonmetal,C,-0.1794368821,0.0669638539
Nonmetal,C,0.1299003305,0.0587441399
Nonmetal,C,-0.1794368821,-0.2100916555
Nonmetal,C,0.0801136345,0.1096185779
Nonmetal,C,0.0409471074,-0.189262427
Nonmetal,C,-0.1460445821,0.0280101067
Nonmetal,C,0.101053396,0.0429051535
Nonmetal,C,-0.1911429738,-0.2171610346
Nonmetal,C,0.0701181261,0.0994735742
Nonmetal,C,0.0912693715,-0.1989385309
Nonmetal,C,-0.1794368821,0.0669638539
Nonmetal,C,0.1399664017,0.0762691075
Nonmetal,C,-0.1705168314,-0.2261577337
Nonmetal,C,0.0409471074,0.1096185779
Nonmetal,C,0.0604962961,-0.2100916555
Nonmetal,C,-0.1794368821,0.0429051535
Nonmetal,C,0.1102847245,0.0483889261
Nonmetal,C,-0.1617571322,-0.1989385309
Nonmetal,C,0.0912693715,0.0909455501
Nonmetal,C,0.0912693715,-0.189262427
Nonmetal,C,-0.2135370672,0.0280101067
Nonmetal,C,0.1299003305,-0.1989385309
Nonmetal,C,-0.1911429738,-0.2100916555
Nonmetal,C,0.0604962961,-0.1603129222
Nonmetal,C,0.0701181261,-0.189262427
Nonmetal,C,-0.1705168314,-0.0096092024
Nonmetal,C,0.0912693715,-0.1393979329
Nonmetal,C,-0.1617571322,-0.1179326159
Nonmetal,C,0.0701181261,-0.1179326159
Nonmetal,C,-0.1617571322,-0.0887599452
Nonmetal,C,-0.1794368821,-0.1179326159
Nonmetal,C,-0.1411108325,-0.0185779196
Nonmetal,C,-0.1460445821,-0.1498845717
Nonmetal,C,-0.0082057231,-0.0887599452
Nonmetal,C,-0.1100084567,-0.1018274557
Nonmetal,C,-0.0715191523,-0.1018274557
Nonmetal,C,-0.1004841008,-0.1179326159
Nonmetal,C,-0.0804310478,-0.0096092024
Nonmetal,C,-0.1184479125,-0.1098266142
Nonmetal,C,-0.0197266469,-0.1098266142
Nonmetal,C,-0.1411108325,-0.1098266142
Nonmetal,C,-0.0715191523,-0.1018274557
Nonmetal,C,-0.0899454405,-0.1393979329
Nonmetal,C,-0.0715191523,-0.0322167132
Nonmetal,C,-0.1100084567,-0.1179326159
Nonmetal,C,-0.0082057231,-0.1098266142
Nonmetal,C,-0.1184479125,-0.1098266142
Nonmetal,C,-0.0899454405,-0.1018274557
Nonmetal,C,-0.0899454405,-0.1393979329
Nonmetal,C,-0.0589542836,-0.0032335718
Nonmetal,C,-0.1004841008,-0.1393979329
Nonmetal,C,-0.0197266469,-0.1098266142
Nonmetal,C,-0.1004841008,-0.1098266142
Nonmetal,C,-0.0804310478,-0.0887599452
Nonmetal,C,-0.0899454405,-0.1098266142
Nonmetal,C,-0.0899454405,-0.0185779196
Nonmetal,C,-0.1184479125,-0.1298419418
Nonmetal,C,-0.0082057231,-0.1298419418
Nonmetal,C,-0.1004841008,-0.0887599452
Nonmetal,C,-0.0715191523,-0.1018274557
Nonmetal,C,-0.0899454405,-0.1298419418
Nonmetal,C,-0.0804310478,-0.0185779196
Nonmetal,C,-0.1004841008,-0.1498845717
Nonmetal,C,-0.0197266469,-0.0887599452
Nonmetal,C,-0.1004841008,-0.1393979329
Nonmetal,C,-0.1004841008,-0.1098266142
Nonmetal,C,-0.0804310478,-0.1098266142
Nonmetal,C,-0.0899454405,-0.0185779196
Nonmetal,C,-0.1184479125,-0.1298419418
Nonmetal,C,-0.0197266469,-0.1018274557
Nonmetal,C,-0.1411108325,-0.1179326159
Nonmetal,C,-0.0804310478,-0.1018274557
Nonmetal,C,-0.1100084567,-0.1393979329
Nonmetal,C,-0.0804310478,0.0483889261
Nonmetal,C,-0.0899454405,-0.189262427
Nonmetal,C,-0.0197266469,0.0909455501
Nonmetal,C,-0.1184479125,-0.189262427
Nonmetal,C,-0.0804310478,0.0280101067
Nonmetal,C,-0.0899454405,0.0587441399
Nonmetal,C,-0.0804310478,-0.2171610346
Nonmetal,C,-0.1100084567,0.1096185779
Nonmetal,C,0.0801136345,-0.2171610346
Nonmetal,C,-0.1705168314,0.0429051535
Nonmetal,C,0.101053396,0.0280101067
Nonmetal,C,-0.1617571322,-0.189262427
Nonmetal,C,0.0409471074,0.0994735742
Nonmetal,C,0.0701181261,-0.2100916555
Nonmetal,C,-0.1911429738,0.0483889261
Nonmetal,C,0.1299003305,0.0429051535
Nonmetal,C,-0.1794368821,-0.1989385309
Nonmetal,C,0.0912693715,0.0994735742
Nonmetal,C,0.0409471074,-0.1989385309
Nonmetal,C,-0.1705168314,0.0483889261
Nonmetal,C,0.1102847245,0.0483889261
Nonmetal,C,-0.1794368821,-0.1989385309
Nonmetal,C,0.0912693715,0.0994735742
Nonmetal,C,0.0701181261,-0.1989385309
Nonmetal,C,-0.1705168314,0.0280101067
Nonmetal,C,0.1190161477,0.0762691075
Nonmetal,C,-0.1794368821,-0.2100916555
Nonmetal,C,0.0701181261,0.0994735742
Nonmetal,C,0.0604962961,-0.1989385309
Nonmetal,C,-0.1705168314,0.0191035978
Nonmetal,C,0.1190161477,0.0483889261
Nonmetal,C,-0.1617571322,-0.1989385309
Nonmetal,C,0.0604962961,0.1096185779
Nonmetal,C,0.101053396,-0.2100916555
Nonmetal,C,-0.1617571322,0.0483889261
Nonmetal,C,0.1102847245,-0.0096092024
Nonmetal,C,-0.1617571322,-0.1727761267
Nonmetal,C,0.0409471074,0.0909455501
Nonmetal,C,0.0604962961,-0.2171610346
Nonmetal,C,-0.1794368821,0.0669638539
Nonmetal,C,0.1299003305,0.0587441399
Nonmetal,C,-0.1794368821,-0.2100916555
Nonmetal,C,0.0912693715,0.1096185779
Nonmetal,C,0.0347571895,-0.189262427
Nonmetal,C,-0.1460445821,0.0280101067
Nonmetal,C,0.101053396,0.0429051535
Nonmetal,C,-0.1911429738,-0.2171610346
Nonmetal,C,0.0701181261,0.0994735742
Nonmetal,C,0.0912693715,-0.1989385309
Nonmetal,C,-0.1794368821,0.0669638539
Nonmetal,C,0.1399664017,0.0762691075
Nonmetal,C,-0.1705168314,-0.2261577337
Nonmetal,C,0.0409471074,0.1096185779
Nonmetal,C,0.0604962961,-0.2100916555
Nonmetal,C,-0.1794368821,0.0429051535
Nonmetal,C,0.1102847245,0.0483889261
Nonmetal,C,-0.1617571322,-0.1989385309
Nonmetal,C,0.0912693715,0.0909455501
Nonmetal,C,0.0912693715,-0.189262427
Nonmetal,C,-0.2135370672,0.0280101067
Nonmetal,C,0.1299003305,-0.1989385309
Nonmetal,C,-0.1911429738,-0.2100916555
Nonmetal,C,0.0604962961,-0.1603129222
Nonmetal,C,0.0701181261,-0.189262427
Nonmetal,C,-0.1705168314,-0.0096092024
Nonmetal,C,0.0912693715,-0.1393979329
Nonmetal,C,-0.1617571322,-0.1179326159
Nonmetal,C,0.0701181261,-0.1179326159
Nonmetal,C,-0.1617571322,-0.0887599452
Nonmetal,C,-0.1794368821,-0.1179326159
Nonmetal,C,-0.13475582,-0.0185779196
Nonmetal,C,-0.1411108325,-0.1498845717
Nonmetal,C,-0.0082057231,-0.0887599452
Nonmetal,C,-0.1100084567,-0.1018274557
Nonmetal,C,-0.0715191523,-0.1018274557
Nonmetal,C,-0.1004841008,-0.1179326159
Nonmetal,C,-0.0804310478,-0.0096092024
Nonmetal,C,-0.1184479125,-0.1098266142
Nonmetal,C,-0.0197266469,-0.1098266142
Nonmetal,C,-0.1411108325,-0.1098266142
Nonmetal,C,-0.0715191523,-0.1018274557
Nonmetal,C,-0.0899454405,-0.1393979329
Nonmetal,C,-0.0715191523,-0.0322167132
Nonmetal,C,-0.1100084567,-0.1179326159
Nonmetal,C,-0.0082057231,-0.1098266142
Nonmetal,C,-0.1184479125,-0.1098266142
Nonmetal,C,-0.0899454405,-0.1018274557
Nonmetal,C,-0.0899454405,-0.1393979329
Nonmetal,C,-0.0589542836,-0.0032335718
Nonmetal,C,-0.1004841008,-0.1393979329
Nonmetal,C,-0.0197266469,-0.1098266142
Nonmetal,C,-0.1004841008,-0.1098266142
Nonmetal,C,-0.0804310478,-0.0887599452
Nonmetal,C,-0.0899454405,-0.1098266142
Nonmetal,C,-0.0899454405,-0.0185779196
Nonmetal,C,-0.1184479125,-0.1298419418
Nonmetal,C,-0.0082057231,-0.1298419418
Nonmetal,C,-0.1004841008,-0.0887599452
Nonmetal,C,-0.0715191523,-0.1018274557
Nonmetal,C,-0.0899454405,-0.1298419418
Nonmetal,C,-0.0804310478,-0.0185779196
Nonmetal,C,-0.1004841008,-0.1498845717
Nonmetal,C,-0.0197266469,-0.0887599452
Nonmetal,C,-0.1004841008,-0.1393979329
Nonmetal,C,-0.1004841008,-0.1098266142
Nonmetal,C,-0.0804310478,-0.1098266142
Nonmetal,C,-0.0899454405,-0.0185779196
Nonmetal,C,-0.1184479125,-0.1298419418
Nonmetal,C,-0.0197266469,-0.1018274557
Nonmetal,C,-0.1411108325,-0.1179326159
Nonmetal,C,-0.0804310478,-0.1018274557
Nonmetal,C,-0.1100084567,-0.1393979329
Nonmetal,N,-0.0804310478,-0.1989385309
Nonmetal,N,-0.0899454405,-0.189262427
Nonmetal,N,-0.0197266469,-0.189262427
Nonmetal,N,-0.1184479125,-0.1989385309
Nonmetal,N,-0.0804310478,-0.189262427
Nonmetal,N,-0.0899454405,-0.1812405525
Nonmetal,N,-0.0804310478,-0.189262427
Nonmetal,N,-0.1100084567,-0.189262427
Nonmetal,N,-0.1911429738,-0.1812405525
Nonmetal,N,-0.1911429738,-0.1812405525
Nonmetal,N,-0.1911429738,-0.189262427
Nonmetal,N,-0.1975899761,-0.189262427
Nonmetal,N,-0.1911429738,-0.1989385309
Nonmetal,N,-0.1794368821,-0.189262427
Nonmetal,N,-0.1975899761,-0.189262427
Nonmetal,N,-0.1975899761,-0.1989385309
Nonmetal,N,-0.1794368821,-0.189262427
Nonmetal,N,-0.1794368821,-0.1812405525
Nonmetal,N,-0.1911429738,-0.189262427
Nonmetal,N,-0.1911429738,-0.189262427
Nonmetal,N,-0.1911429738,-0.1812405525
Nonmetal,N,-0.1911429738,-0.1812405525
Nonmetal,N,-0.1911429738,-0.189262427
Nonmetal,N,-0.1975899761,-0.189262427
Transition Metal,Cd,1.0397397876,1.0101394283
Transition Metal,Cd,1.0397397876,1.0101394283
Transition Metal,Ag,0.5229168236,0.4545970636
Transition Metal,Ag,0.5229168236,0.4545970636
Transition Metal,Ag,0.5229168236,0.4545970636
Transition Metal,Ag,0.5229168236,0.4545970636
Transition Metal,Ag,0.5229168236,0.4545970636
Transition Metal,Ag,0.5229168236,0.4545970636
Nonmetal,H,1.0776756008,0.1135115663
Nonmetal,H,1.0776756008,0.127920233
Nonmetal,H,1.0776756008,0.1183210167
Nonmetal,H,1.0776756008,0.1135115663
Nonmetal,H,1.0776756008,0.1183210167
Nonmetal,H,1.0776756008,0.1183210167
Nonmetal,H,0.1471889714,0.1183210167
Nonmetal,H,0.1316888997,0.1183210167
Nonmetal,H,0.1471889714,0.1183210167
Nonmetal,H,0.1316888997,0.1135115663
Nonmetal,H,0.1404681206,0.127920233
Nonmetal,H,0.1316888997,0.1183210167
Nonmetal,H,0.1404681206,0.1135115663
Nonmetal,H,0.1471889714,0.1183210167
Nonmetal,H,0.1316888997,0.1183210167
Nonmetal,H,0.1471889714,0.1183210167
Nonmetal,H,0.1316888997,0.1183210167
Nonmetal,H,0.1471889714,0.1183210167
Nonmetal,H,0.1316888997,0.1135115663
Nonmetal,H,0.1404681206,0.127920233
Nonmetal,H,0.1316888997,0.1183210167
Nonmetal,H,0.1404681206,0.1135115663
Nonmetal,H,0.1471889714,0.1183210167
Nonmetal,H,0.1316888997,0.1183210167
Nonmetal,H,0.1471889714,0.1183210167
Nonmetal,H,0.1316888997,0.1183210167
Nonmetal,H,0.1471889714,0.1183210167
Nonmetal,H,0.1316888997,0.1135115663
Nonmetal,H,0.1404681206,0.127920233
Nonmetal,H,0.1316888997,0.1183210167
Nonmetal,H,0.1404681206,0.1135115663
Nonmetal,H,0.1471889714,0.1183210167
Nonmetal,H,0.1316888997,0.1183210167
Nonmetal,H,0.1471889714,0.1183210167
Nonmetal,H,0.1316888997,0.1183210167
Nonmetal,H,0.1471889714,0.1183210167
Nonmetal,H,0.1316888997,0.1135115663
Nonmetal,H,0.1404681206,0.127920233
Nonmetal,H,0.1316888997,0.1183210167
Nonmetal,H,0.1404681206,0.1135115663
Nonmetal,H,0.1471889714,0.1183210167
Nonmetal,H,0.1316888997,0.1183210167
Nonmetal,H,0.1471889714,0.1183210167
Nonmetal,H,0.1316888997,0.1183210167
Nonmetal,H,0.1471889714,0.1183210167
Nonmetal,H,0.1316888997,0.1135115663
Nonmetal,H,0.1404681206,0.127920233
Nonmetal,H,0.1316888997,0.1183210167
Nonmetal,H,0.1404681206,0.1135115663
Nonmetal,H,0.1471889714,0.1183210167
Nonmetal,H,0.1316888997,0.1183210167
Nonmetal,H,0.1471889714,0.1183210167
Nonmetal,H,0.1316888997,0.1183210167
Nonmetal,H,0.1471889714,0.1183210167
Nonmetal,C,0.1316888997,0.3589436936
Nonmetal,C,0.1404681206,-0.5005488865
Nonmetal,C,0.1316888997,0.3589436936
Nonmetal,C,0.1404681206,0.0369223582
Nonmetal,C,0.1471889714,-0.1205323005
Nonmetal,C,0.1316888997,-0.1398917856
Nonmetal,C,0.3953328828,-0.1296495942
Nonmetal,C,-0.4704727891,-0.1398917856
Nonmetal,C,0.3866467377,0.0226342851
Nonmetal,C,0.0352781266,0.2849723327
Nonmetal,C,-0.1024189846,0.0301512147
Nonmetal,C,-0.0790807505,-0.1205323005
Nonmetal,C,-0.1024189846,-0.1296495942
Nonmetal,C,-0.0899649134,-0.1398917856
Nonmetal,C,0.0511460071,-0.1205323005
Nonmetal,C,0.3081730604,0.0301512147
Nonmetal,C,0.0305389538,0.2886458861
Nonmetal,C,-0.1024189846,0.3589436936
Nonmetal,C,-0.0899649134,-0.5005488865
Nonmetal,C,-0.1024189846,0.3589436936
Nonmetal,C,-0.0899649134,0.0369223582
Nonmetal,C,0.0511460071,-0.1205323005
Nonmetal,C,0.2985782425,-0.1398917856
Nonmetal,C,0.3953328828,-0.1296495942
Nonmetal,C,-0.4704727891,-0.1398917856
Nonmetal,C,0.3866467377,0.0226342851
Nonmetal,C,0.0352781266,0.2849723327
Nonmetal,C,-0.1024189846,0.0301512147
Nonmetal,C,-0.0790807505,-0.1205323005
Nonmetal,C,-0.1024189846,-0.1296495942
Nonmetal,C,-0.0899649134,-0.1398917856
Nonmetal,C,0.0511460071,-0.1205323005
Nonmetal,C,0.3081730604,0.0301512147
Nonmetal,C,0.0305389538,0.2886458861
Nonmetal,C,-0.1024189846,0.3589436936
Nonmetal,C,-0.0899649134,-0.5005488865
Nonmetal,C,-0.1024189846,0.3589436936
Nonmetal,C,-0.0899649134,0.0369223582
Nonmetal,C,0.0511460071,-0.1205323005
Nonmetal,C,0.2985782425,-0.1398917856
Nonmetal,C,0.3953328828,-0.1296495942
Nonmetal,C,-0.4704727891,-0.1398917856
Nonmetal,C,0.3866467377,0.0226342851
Nonmetal,C,0.0352781266,0.2849723327
Nonmetal,C,-0.1024189846,0.0301512147
Nonmetal,C,-0.0790807505,-0.1205323005
Nonmetal,C,-0.1024189846,-0.1296495942
Nonmetal,C,-0.0899649134,-0.1398917856
Nonmetal,C,0.0511460071,-0.1205323005
Nonmetal,C,0.3081730604,0.0301512147
Nonmetal,C,0.0305389538,0.2886458861
Nonmetal,C,-0.1024189846,0.3589436936
Nonmetal,C,-0.0899649134,-0.5005488865
Nonmetal,C,-0.1024189846,0.3589436936
Nonmetal,C,-0.0899649134,0.0369223582
Nonmetal,C,0.0511460071,-0.1205323005
Nonmetal,C,0.2985782425,-0.1398917856
Nonmetal,C,0.3953328828,-0.1296495942
Nonmetal,C,-0.4704727891,-0.1398917856
Nonmetal,C,0.3866467377,0.0226342851
Nonmetal,C,0.0352781266,0.2849723327
Nonmetal,C,-0.1024189846,0.0301512147
Nonmetal,C,-0.0790807505,-0.1205323005
Nonmetal,C,-0.1024189846,-0.1296495942
Nonmetal,C,-0.0899649134,-0.1398917856
Nonmetal,C,0.0511460071,-0.1205323005
Nonmetal,C,0.3081730604,0.0301512147
Nonmetal,C,0.0305389538,0.2886458861
Nonmetal,C,-0.1024189846,0.3589436936
Nonmetal,C,-0.0899649134,-0.5005488865
Nonmetal,C,-0.1024189846,0.3589436936
Nonmetal,C,-0.0899649134,0.0369223582
Nonmetal,C,0.0511460071,-0.1205323005
Nonmetal,C,0.2985782425,-0.1398917856
Nonmetal,C,0.3953328828,-0.1296495942
Nonmetal,C,-0.4704727891,-0.1398917856
Nonmetal,C,0.3866467377,0.0226342851
Nonmetal,C,0.0352781266,0.2849723327
Nonmetal,C,-0.1024189846,0.0301512147
Nonmetal,C,-0.0790807505,-0.1205323005
Nonmetal,C,-0.1024189846,-0.1296495942
Nonmetal,C,-0.0899649134,-0.1398917856
Nonmetal,C,0.0511460071,-0.1205323005
Nonmetal,C,0.3081730604,0.0301512147
Nonmetal,C,0.0305389538,0.2886458861
Nonmetal,C,-0.1024189846,0.3589436936
Nonmetal,C,-0.0899649134,-0.5005488865
Nonmetal,C,-0.1024189846,0.3589436936
Nonmetal,C,-0.0899649134,0.0369223582
Nonmetal,C,0.0511460071,-0.1205323005
Nonmetal,C,0.2985782425,-0.1398917856
Nonmetal,C,0.3953328828,-0.1296495942
Nonmetal,C,-0.4704727891,-0.1398917856
Nonmetal,C,0.3866467377,0.0226342851
Nonmetal,C,0.0352781266,0.2849723327
Nonmetal,C,-0.1024189846,0.0301512147
Nonmetal,C,-0.0790807505,-0.1205323005
Nonmetal,C,-0.1024189846,-0.1296495942
Nonmetal,C,-0.0899649134,-0.1398917856
Nonmetal,C,0.0511460071,-0.1205323005
Nonmetal,C,0.3081730604,0.0301512147
Nonmetal,C,0.0305389538,0.2886458861
Nonmetal,N,-0.1024189846,-0.3815155996
Nonmetal,N,-0.0899649134,-0.3944217933
Nonmetal,N,-0.1024189846,-0.3815155996
Nonmetal,N,-0.0899649134,-0.3944217933
Nonmetal,N,0.0511460071,-0.3815155996
Nonmetal,N,0.2985782425,-0.3944217933
Nonmetal,N,-0.356102109,-0.3815155996
Nonmetal,N,-0.3523025413,-0.395136751
Nonmetal,N,-0.356102109,-0.3815155996
Nonmetal,N,-0.3523025413,-0.395136751
Nonmetal,N,-0.356102109,-0.3815155996
Nonmetal,N,-0.3523025413,-0.3944217933
Nonmetal,O,-0.356102109,-0.4654569797
Nonmetal,O,-0.3523025413,-0.4847913258
