,PLD,LCD,ASA,Density,VF,site,ratio,T,Y,Y_pred
275,23.02618,23.25653,1093.32,0.438053,0.779,1,1.0,111,15.599368504339289,16.44361972808838
276,6.95382,8.01662,1097.24,0.841435,0.5746,0,0.0,111,12.769448306250002,11.671200275421143
277,13.67833,14.12635,1281.33,0.635868,0.6708,2,0.5,296,7.738495854553571,7.178062796592712
278,16.60556,17.23016,1193.94,0.491903,0.7428,2,0.5,111,16.477856666794636,16.95311546325683
279,26.00484,26.28015,1233.11,0.500233,0.7342,1,0.5,296,7.513356865089286,7.48098087310791
280,11.80227,12.77232,1364.36,0.706854,0.6352,2,1.0,231,8.674577327928574,8.20617580413818
281,19.51535,19.94726,1115.83,0.598194,0.7116,2,1.0,231,8.4026352313125,8.92602875828743
282,32.33396,32.66085,813.849,0.470374,0.7724,2,1.0,231,10.558366840151786,10.492791652679447
283,28.12837,28.45277,1204.98,0.431664,0.779,2,0.5,296,6.507155405053572,6.354365766048431
284,6.50561,6.95697,1575.12,1.004,0.5774,0,0.0,296,4.045458526517859,4.038904830813408
285,31.80697,32.29337,884.274,0.386535,0.8076,0,0.0,296,6.110707654464286,6.006890088319779
286,28.12837,28.45277,1204.98,0.431664,0.779,1,1.0,111,18.20163208191964,18.54500579833984
287,27.80888,28.18522,976.47,0.430945,0.791,1,0.5,296,7.550060603482144,7.445573925971985
288,19.11156,19.7302,1121.03,0.585485,0.7264,1,0.5,296,6.904924348285715,6.935152173042297
289,31.20029,31.46174,897.885,0.355463,0.8044,2,0.5,111,17.171469418241074,16.916274547576904
290,27.10381,27.17822,995.994,0.439813,0.7812,1,1.0,231,9.763535385178578,9.68005800247192
291,14.87502,15.66737,1277.15,0.650611,0.6864,0,0.0,296,5.531092435535713,5.149925231933594
292,9.44647,10.32133,1322.47,0.801631,0.5896,2,1.0,296,4.446191552339286,5.354186974465847
293,25.95918,26.68701,1226.69,0.501955,0.7498,1,0.5,111,18.496008162660715,18.17315006256103
294,33.55346,33.89639,904.93,0.240895,0.8596,1,0.5,111,20.0233512430625,19.783478260040283
295,22.1458,22.65351,1076.67,0.510766,0.7442,0,0.0,231,7.279664044821429,7.512622237205505
296,5.93934,7.94221,1311.09,0.921233,0.5638,1,1.0,111,5.878788215901789,6.439296722412109
297,12.83904,13.2107,1323.18,0.660811,0.655,0,0.0,231,7.504511538035715,8.158424437046051
298,10.47565,10.92852,1368.26,0.81882,0.647,1,0.5,111,8.961339673982149,11.27580928802491
299,26.53373,27.09641,970.876,0.388654,0.7842,2,0.5,231,9.364530305705355,9.309399008750914
300,14.77734,15.54098,1218.88,0.513495,0.719,1,0.5,296,5.058146443678572,4.871452510356903
301,11.92591,12.21678,1283.91,0.739034,0.6346,2,0.5,296,5.441373867946431,5.419614017009735
302,18.92248,19.49115,1110.03,0.519441,0.7334,2,0.5,296,5.493119510696429,5.726524978876114
303,18.85461,19.54346,1267.62,0.429701,0.7844,1,1.0,231,10.21281989748214,10.6199095249176
304,10.41847,11.03913,1527.0,0.748765,0.6326,1,1.0,231,7.754012781973216,8.238187938928604
305,16.98793,17.71082,1316.06,0.471821,0.7574,0,0.0,296,5.795639870982144,5.950322091579437
306,26.12175,26.54706,1232.78,0.478511,0.7678,0,0.0,111,22.460441783035712,22.36294269561768
307,7.69661,9.59781,1994.79,0.61793,0.6798,1,0.5,111,13.725965848223211,14.49767684936524
308,15.98748,18.94596,1163.54,0.180984,0.9034,1,0.5,231,10.452601825883928,10.509902954101566
309,12.83279,13.92801,1592.62,0.549285,0.7154,1,1.0,111,18.037330535714283,17.93905067443848
310,31.89966,32.18576,956.833,0.370163,0.8092,2,1.0,111,16.859177340625,15.705451965332031
311,13.98506,14.58736,1308.58,0.671482,0.638,0,0.0,111,18.011896892857145,18.100565910339352
312,9.54835,10.51587,1333.68,0.775313,0.6258,2,1.0,296,4.8884608832589285,5.695345673710108
313,26.33635,27.10766,1082.75,0.440527,0.7832,2,1.0,296,6.804524910026786,7.187426030635834
314,25.76446,26.16246,960.045,0.458062,0.7796,2,1.0,231,12.091569620366075,11.645811080932623
315,13.34386,14.08286,1381.71,0.544649,0.7286,1,0.5,296,5.634488594482143,5.489623427391052
316,32.00589,32.19264,923.621,0.350349,0.8084,0,0.0,296,6.0244414484821425,6.008582353591919
317,22.95345,23.17673,1048.87,0.639122,0.677,2,0.5,231,6.16034845057143,6.379665851593018
318,16.32411,16.82653,1333.19,0.589894,0.712,2,0.5,111,16.82259565265179,16.542555809020993
319,21.84494,22.34369,1115.45,0.436662,0.7758,1,0.5,231,9.87268707791071,9.768558740615843
320,28.41128,29.01215,992.549,0.383347,0.808,1,1.0,111,16.56723568430357,17.32647514343261
321,9.71447,11.54845,1487.08,0.669197,0.6466,0,0.0,231,8.527908308839287,8.406909584999084
322,26.03347,26.58854,1013.33,0.388748,0.7998,0,0.0,111,21.10607250982143,20.924403905868527
323,10.9622,11.60295,1335.02,0.888622,0.598,0,0.0,296,5.114776519196429,5.119657665491104
324,8.31199,8.60374,1486.39,0.741461,0.6068,1,0.5,231,10.368869037598214,10.618606567382809
325,18.51026,18.88525,1081.83,0.571047,0.704,2,0.5,231,10.90067386099107,10.23422241210938
326,18.60733,19.07485,1106.88,0.598516,0.7028,0,0.0,231,8.042399749107144,7.9855897426605225
327,18.88103,19.14047,1119.29,0.643516,0.6834,1,0.5,296,6.4576647430089285,6.965825915336609
328,18.56991,19.12853,1105.37,0.641198,0.7002,2,1.0,231,9.543822023821434,9.753830432891846
329,10.50974,11.20659,1397.75,0.707751,0.6332,1,1.0,296,6.261027047410715,6.136361718177795
330,26.59765,26.75687,1062.01,0.38141,0.8082,2,1.0,296,8.997195892035714,9.209300875663756
331,5.66415,6.16039,877.867,1.01261,0.4652,2,0.5,231,3.2151202061875006,3.4563090801239014
332,14.87502,15.66737,1277.15,0.650611,0.6864,1,1.0,296,7.589663021044643,7.477797210216522
333,19.20747,19.47383,1209.1,0.49874,0.763,0,0.0,111,20.558331556250003,20.718998193740845
334,31.02221,31.22738,1069.07,0.51396,0.7444,2,0.5,111,15.60223794740179,15.719302177429203
335,21.84494,22.34369,1115.45,0.436662,0.7758,2,1.0,111,14.731434523642859,14.714963912963858
336,18.42074,18.86672,1552.51,0.568392,0.7346,2,0.5,111,16.796348037875,16.48196983337402
337,25.074,25.37192,1006.81,0.462755,0.7812,1,0.5,231,9.54366495641964,9.34133291244507
338,4.43705,5.7244,1312.31,0.938079,0.5444,2,0.5,296,6.002679278267857,5.128013372421265
339,8.88235,9.46666,1555.03,0.685648,0.6466,1,0.5,296,5.6700541598125005,5.72196152806282
340,15.11254,15.58448,1312.24,0.592438,0.692,0,0.0,296,5.566769588214287,6.083859547972679
341,26.59966,26.90278,1008.01,0.462854,0.7896,0,0.0,231,8.06281087607143,7.926252901554108
342,10.53462,10.83695,1298.79,0.844996,0.6024,1,1.0,111,5.62689122772321,5.72103118896484
343,5.02992,6.10684,1271.22,0.878368,0.5472,2,0.5,111,7.943960609276786,7.452917098999027
344,11.73659,12.21412,1394.02,0.615116,0.684,2,0.5,231,9.931414136169645,9.996864557266234
345,10.50974,11.20659,1397.75,0.707751,0.6332,1,1.0,111,11.548967556303571,12.135957717895511
346,12.97747,13.39591,1311.69,0.580412,0.6956,2,1.0,111,14.810263091473216,13.385593414306639
347,31.96461,32.55539,955.039,0.283472,0.8464,2,0.5,296,6.871146077160715,6.929549902677536
348,20.80033,21.28633,1099.79,0.612741,0.7292,2,0.5,296,6.385892511339286,6.461609184741974
349,24.9389,25.21522,1017.24,0.46689,0.774,2,1.0,231,10.198935439053574,10.822969913482668
350,9.26631,9.45899,1250.07,0.939067,0.5082,1,1.0,111,7.298503480357141,4.584865570068363
351,23.31975,23.5809,1117.37,0.434195,0.7708,1,0.5,296,6.320058064607144,6.202381014823914
352,9.4509,9.8332,1397.84,0.874709,0.5766,0,0.0,111,16.934454517857148,16.91140937805176
353,28.41128,29.01215,992.549,0.383347,0.808,1,0.5,296,7.202383866571429,7.536271184682846
354,19.81167,20.37559,1183.82,0.468681,0.7622,2,1.0,296,10.155658171214288,9.669469118118288
355,22.95345,23.17673,1048.87,0.639122,0.677,2,0.5,111,13.45052254402679,13.247802257537838
356,9.49622,10.16022,1362.6,0.776504,0.5998,2,1.0,296,9.467640177428576,8.861311912536623
357,26.55102,26.7842,1021.05,0.466584,0.7732,2,1.0,296,9.350025025928572,8.759127497673036
358,25.47882,25.69906,979.011,0.534228,0.7618,1,0.5,231,9.401212871258933,9.55685484409332
359,5.93934,7.94221,1311.09,0.921233,0.5638,2,1.0,296,4.473309620785715,4.753114879131316
360,23.31975,23.5809,1117.37,0.434195,0.7708,2,0.5,296,6.61932134033036,6.488225996494294
361,18.04379,18.22778,1204.99,0.561339,0.7092,2,0.5,111,15.460177609946431,15.416296958923342
362,14.82877,15.08532,1406.68,0.655476,0.6564,0,0.0,231,6.889236138928572,6.9155338406562805
363,18.51026,18.88525,1081.83,0.571047,0.704,1,0.5,231,9.920395296062502,9.78123843669891
364,28.36231,31.01001,1043.32,0.139365,0.9248,0,0.0,231,9.106159812321428,9.126730144023895
365,13.26382,13.82111,1431.1,0.601986,0.6842,0,0.0,231,8.683539743125001,8.412672758102417
366,23.83599,24.15034,1311.36,0.564953,0.6954,1,1.0,231,9.389875841437503,9.465850114822384
367,9.85091,10.3434,1188.13,0.970835,0.5568,2,0.5,111,10.34468198933929,9.8256721496582
368,33.17146,33.53272,907.364,0.363681,0.8256,0,0.0,296,5.830482149732144,5.8324233293533325
369,29.99025,30.2392,948.334,0.406583,0.8028,2,1.0,231,9.142886996464291,9.612291455268858
370,29.99025,30.2392,948.334,0.406583,0.8028,2,0.5,231,9.426467050785718,9.165231585502626
371,27.99736,28.2318,980.14,0.4159,0.7848,1,0.5,231,9.187654145223219,8.943057537078857
372,16.44139,19.29272,1302.64,0.207178,0.896,0,0.0,111,24.860135185714284,24.794262170791622
373,16.45521,17.14001,1243.22,0.555858,0.716,1,0.5,111,19.400494419133935,18.824497222900387
374,19.30853,19.5919,1142.48,0.52667,0.7306,0,0.0,231,8.013693465267858,8.38924203813076
375,18.21624,18.58453,1183.52,0.583157,0.7228,2,1.0,231,8.034346770607147,8.684964895248417
376,4.43086,5.23077,478.491,1.14321,0.4322,2,1.0,111,2.971148182794643,2.294189929962159
377,23.58447,23.80713,1040.31,0.515094,0.7626,2,0.5,231,9.870908982794644,9.960718512535092
378,35.85063,36.23385,1001.52,0.488852,0.7544,1,1.0,111,17.118921965062505,16.443947792053226
379,34.32777,34.64499,822.726,0.413797,0.7966,1,1.0,111,18.30020235902678,17.98115205764771
380,13.88005,15.08539,1273.17,0.717263,0.6706,1,1.0,296,8.062643158232143,8.229094803333282
381,14.44539,14.68024,1416.22,0.544172,0.7084,2,1.0,111,10.34774210059821,11.569898605346673
382,10.14918,10.78469,1296.81,0.813581,0.5754,1,0.5,296,6.08019336657143,6.104690998792648
383,27.23734,27.7321,1015.88,0.382264,0.8042,1,1.0,296,7.541804804401785,7.821494966745377
384,5.72195,10.04139,2268.91,0.519987,0.7302,1,0.5,111,20.448589164508938,20.185967445373535
385,6.32317,6.88647,1265.39,0.836176,0.566,1,0.5,111,7.642049987464279,8.31451034545899
386,14.35044,14.61678,1196.22,0.818509,0.6456,2,1.0,111,14.185873288375001,14.429496765136719
387,9.37237,10.14683,1345.93,0.89044,0.565,2,1.0,231,7.54570398147322,7.783895969390866
388,18.07174,18.45842,1176.11,0.553442,0.7156,1,0.5,296,6.4708879260089285,6.115820825099945
389,7.81346,11.39389,2313.92,0.310713,0.8404,2,1.0,296,10.910555194892856,10.81494212150574
390,9.882,10.41104,1368.84,0.736052,0.6136,1,0.5,231,8.843776439794647,8.464712619781492
391,10.97829,11.27834,1314.26,0.878242,0.6122,0,0.0,296,4.987114148214285,4.988982260227203
392,5.66415,6.16039,877.867,1.01261,0.4652,2,0.5,296,3.723666098366072,3.119940996170044
393,17.20539,17.98498,1343.44,0.573674,0.7008,0,0.0,231,7.537146695178573,7.251205205917358
394,10.53462,10.83695,1298.79,0.844996,0.6024,1,0.5,231,7.867503356901784,7.160014867782593
395,18.20232,18.42693,1149.03,0.644587,0.701,0,0.0,231,8.113203545,8.172715902328491
396,25.07403,25.43054,985.864,0.489931,0.7496,1,0.5,296,5.7096530962321435,5.706356257200241
397,29.65457,29.84478,930.148,0.458868,0.782,2,1.0,296,8.51753838901786,8.230870723724365
398,25.47882,25.69906,979.011,0.534228,0.7618,2,0.5,111,18.435193393580356,18.288722991943363
399,9.85091,10.3434,1188.13,0.970835,0.5568,0,0.0,296,3.787721579285715,4.2329966723918915
400,4.83732,5.87561,945.32,0.937543,0.508,1,0.5,231,6.420942754803571,6.389006614685059
401,15.43481,15.98492,1277.14,0.570166,0.7164,2,1.0,111,14.3859474325,13.583710670471191
402,23.21883,23.48624,1417.27,0.505433,0.7622,1,1.0,231,10.153751285848216,10.529993057250975
403,26.16393,26.41373,1020.67,0.396938,0.8086,2,1.0,296,7.709938592142858,8.018110752105713
404,23.26877,24.05069,1086.61,0.507323,0.7478,1,0.5,231,7.953264208392858,8.122127413749695
405,1.18856,2.94547,0.0,1.44805,0.3604,0,0.0,111,3.784544642857143e-05,3.864247560501099
406,19.65132,19.95355,1195.14,0.514815,0.7452,2,1.0,111,16.814862988339282,15.11053085327148
407,21.63807,22.04201,1115.59,0.656409,0.6682,1,1.0,231,8.325738482008926,8.596860170364375
408,22.96511,23.22902,1038.38,0.572732,0.714,0,0.0,231,6.430008734107144,6.838494420051574
409,24.12829,24.4929,1071.9,0.43287,0.7968,2,0.5,111,17.291010745785712,17.63443470001221
410,19.54583,19.70949,1083.93,0.54873,0.717,1,0.5,231,9.831373046303572,9.472240924835207
411,17.35378,17.57051,1139.28,0.605214,0.6966,0,0.0,296,5.2454774833035716,5.196584105491637
412,28.39031,28.74787,961.808,0.394082,0.792,2,0.5,231,10.451579300866074,9.979925036430362
413,27.69843,27.9289,1026.68,0.398476,0.8088,2,0.5,296,7.222510108750001,7.2127343416214
414,28.84089,29.04188,926.399,0.489055,0.7692,1,1.0,111,18.20654669848214,18.40666007995606
415,24.73971,24.93045,1065.6,0.447461,0.7648,1,1.0,296,6.617208325276787,6.743886590003967
416,5.93934,7.94221,1311.09,0.921233,0.5638,0,0.0,296,4.018981513571429,3.7850596010684967
417,27.52497,27.834,950.524,0.416504,0.8022,2,1.0,111,16.81634843816964,16.32447052001953
418,19.01517,19.36683,1099.71,0.57372,0.7034,1,0.5,111,17.476011088187498,17.209309101104733
419,21.72748,22.11926,1258.58,0.474077,0.7382,0,0.0,111,18.98999984464286,19.427887201309204
420,23.14027,23.38856,1021.74,0.631381,0.6778,1,0.5,296,4.385672360651785,4.446105509996414
421,12.38825,12.79729,1412.35,0.61879,0.6886,2,0.5,296,6.783577331535715,6.634673714637756
422,10.14918,10.78469,1296.81,0.813581,0.5754,1,1.0,231,9.48507239807143,9.435871124267583
423,24.43121,24.73597,1003.43,0.518345,0.758,0,0.0,296,5.885620783303572,5.650130122900009
424,13.29612,13.57867,1186.01,0.810656,0.6542,2,1.0,111,17.40880845005357,16.338438034057614
425,11.48904,11.89015,1374.53,0.733937,0.6524,1,0.5,231,9.92254421165179,8.498559713363646
426,8.88235,9.46666,1555.03,0.685648,0.6466,1,0.5,111,15.117474590151783,15.169822692871097
427,27.92619,28.32721,1229.18,0.49464,0.7694,2,1.0,296,6.387579263071429,6.636077404022217
428,8.31199,8.60374,1486.39,0.741461,0.6068,0,0.0,296,5.714322318839286,5.565104216337204
429,23.83599,24.15034,1311.36,0.564953,0.6954,2,0.5,296,6.750941048991072,6.636451601982117
430,28.36231,31.01001,1043.32,0.139365,0.9248,2,1.0,231,12.417992152500004,11.819031238555906
431,14.87502,15.66737,1277.15,0.650611,0.6864,2,0.5,111,15.148097602580359,13.94213485717774
432,31.80697,32.29337,884.274,0.386535,0.8076,1,1.0,111,18.822851116375006,18.8383355140686
433,30.06721,30.32973,870.351,0.493916,0.7602,1,0.5,111,18.170322054580367,18.383708000183102
434,16.76115,16.93456,1220.29,0.58249,0.7134,2,0.5,296,8.76108369310714,8.178900361061096
435,32.72044,32.89072,882.941,0.363404,0.8172,2,0.5,231,9.242246412446434,9.45187735557556
436,20.97116,21.53852,1153.83,0.524462,0.7378,0,0.0,111,18.884684233928574,19.466161727905273
437,19.51535,19.94726,1115.83,0.598194,0.7116,2,1.0,296,5.871327199026787,6.5733765587210655
438,26.04035,26.56071,1127.59,0.652315,0.7056,0,0.0,296,5.579394075535715,5.608678996562958
439,15.96228,16.487,1256.84,0.516154,0.7254,2,1.0,111,14.764301492508938,13.770199775695799
440,3.47396,5.48955,1557.72,1.04285,0.5672,1,0.5,296,5.699688982455358,5.2951414585113525
441,26.21819,26.46291,891.25,0.579132,0.7198,1,0.5,231,8.217187477866071,8.291987836360931
442,9.39234,10.5938,1496.43,0.643085,0.6694,0,0.0,231,7.020663593303572,7.335588961839676
443,5.73591,6.47206,1176.09,1.13218,0.4852,0,0.0,231,6.0052854307142844,5.901310473680495
444,28.41128,29.01215,992.549,0.383347,0.808,2,1.0,296,9.66991077096429,9.169990062713621
445,7.77643,8.00532,882.846,1.21181,0.4478,0,0.0,111,9.580014623214286,8.647171974182132
446,19.54583,19.70949,1083.93,0.54873,0.717,1,0.5,111,15.71617190902678,15.71994018554687
447,17.84961,18.82862,1771.96,0.421138,0.8194,2,1.0,296,6.609127182339287,6.955887705087662
448,15.821,22.92042,1253.51,0.176974,0.9102,1,0.5,296,7.4850024512678575,7.379655748605729
449,23.09195,23.32085,1073.87,0.572608,0.7408,0,0.0,296,5.767064928839286,5.850575178861618
450,28.15568,28.50367,974.175,0.371696,0.799,1,1.0,296,7.670274258571429,7.783120274543762
451,24.43121,24.73597,1003.43,0.518345,0.758,0,0.0,111,20.650712426785713,20.13680052757263
452,18.88103,19.14047,1119.29,0.643516,0.6834,2,1.0,111,12.638022339044639,13.477437973022461
453,15.96228,16.487,1256.84,0.516154,0.7254,2,1.0,296,7.081520098348215,7.446350395679475
454,21.54924,21.8136,1269.49,0.565759,0.6986,0,0.0,111,15.659811625,17.035537242889404
455,9.46718,10.04647,1359.54,0.781202,0.6046,2,1.0,111,5.753959936499999,5.385652542114261
456,32.33396,32.66085,813.849,0.470374,0.7724,1,1.0,231,9.714895615803576,9.738145112991333
457,26.26796,26.63908,1278.41,0.299763,0.8518,2,0.5,111,23.579970956258933,23.404267311096188
458,29.50842,29.82144,959.622,0.370317,0.8182,1,1.0,296,8.00250715525893,7.6897605657577515
459,11.27082,11.71927,1463.22,0.58915,0.697,0,0.0,231,7.739001277946429,7.238141477108002
460,18.88103,19.14047,1119.29,0.643516,0.6834,2,0.5,296,6.907471099303572,7.31732976436615
461,27.22108,27.58096,1025.83,0.41562,0.7978,1,0.5,231,9.495570943000006,9.397473096847534
462,26.12175,26.54706,1232.78,0.478511,0.7678,1,0.5,111,20.63519382083929,19.912442207336426
463,23.23628,23.46204,1049.92,0.463394,0.7716,2,0.5,231,10.201014484276786,10.327521800994877
464,32.78879,32.93058,874.708,0.344509,0.8282,0,0.0,296,6.2215547113392855,5.856101274490356
465,21.44482,22.12427,1059.56,0.596881,0.7212,1,1.0,296,6.219052872723214,6.3982855677604675
466,27.23734,27.7321,1015.88,0.382264,0.8042,2,1.0,111,16.35870935491072,16.027936935424812
467,18.03346,18.33212,1123.89,0.614475,0.7156,2,0.5,296,6.635375314669643,6.8959596157073975
468,15.93025,16.1939,1195.31,0.560088,0.7004,2,0.5,231,8.868511885562501,9.251593232154843
469,5.02992,6.10684,1271.22,0.878368,0.5472,1,1.0,111,7.649706497249998,6.861593723297116
470,6.59214,8.16711,1300.85,0.847623,0.5538,1,1.0,111,5.967627132446431,5.040739059448242
471,23.87566,24.12468,1030.42,0.589136,0.7264,0,0.0,231,8.252842470089286,8.271829783916473
472,22.14611,22.87778,1075.83,0.587633,0.72,1,1.0,296,6.045228682857144,6.623916417360305
473,18.07174,18.45842,1176.11,0.553442,0.7156,1,0.5,231,8.636751661232147,8.424591064453125
474,13.59415,14.00374,1293.82,0.703963,0.6544,2,1.0,231,11.131665685062496,10.897892475128177
475,26.00484,26.28015,1233.11,0.500233,0.7342,1,0.5,111,16.80941563033035,17.21278858184815
476,25.94421,26.15729,1031.59,0.418042,0.7798,2,1.0,111,15.691056575741072,15.764657974243159
477,20.37253,20.90007,1204.87,0.412557,0.7766,0,0.0,296,5.890257564017858,5.973218470811844
478,29.40064,29.64785,1116.34,0.542251,0.7386,1,1.0,296,7.719746547883928,7.70430189371109
479,13.86732,14.541,1258.34,0.643867,0.701,1,0.5,296,6.598570113196429,6.5310269594192505
480,9.06032,9.77874,1282.36,0.81013,0.5814,0,0.0,296,4.293953021160714,4.356912434101105
481,9.85091,10.3434,1188.13,0.970835,0.5568,1,0.5,111,9.852699450687505,10.033337593078617
482,17.27548,17.77507,1183.8,0.635435,0.7048,2,1.0,296,8.248707529616073,7.915979981422424
483,13.7956,16.61482,1948.16,0.333212,0.8344,2,0.5,111,23.69002689639286,23.341552734375
484,12.37894,13.65495,1429.69,0.601732,0.6828,2,1.0,231,11.128697752187499,11.121091365814209
485,21.19627,21.63801,1067.72,0.649875,0.6628,1,1.0,111,14.717661814098216,15.021286010742188
486,29.10641,29.26242,910.797,0.534441,0.7648,0,0.0,111,20.68090714464286,20.63579440116882
487,16.9312,17.23409,1189.06,0.579918,0.7006,1,1.0,111,15.202759495776782,13.78774642944336
488,12.97747,13.39591,1311.69,0.580412,0.6956,0,0.0,296,4.924876073928573,4.622069358825684
489,8.65629,9.94867,2081.14,0.383123,0.792,1,1.0,231,15.623010379553566,15.744016647338864
490,26.55102,26.7842,1021.05,0.466584,0.7732,2,1.0,231,11.558041455651793,10.938687324523922
491,12.17555,12.57222,1314.01,0.915235,0.6228,0,0.0,296,5.410315307232143,5.3165282011032104
492,18.77589,19.19797,1158.3,0.595335,0.719,0,0.0,296,5.774613759285715,5.447084486484528
493,31.84749,32.36866,906.875,0.360794,0.8324,2,0.5,231,10.072573566517855,10.149266004562378
